t,edge_id,vertex1,vertex2,length,average_width,intensity,betweenness_centrality
500.0,366.0,999.0,1006.0,2.0,1.0,90.0,0.0
500.0,367.0,1000.0,976.0,5.0,1.2750469233121475,108.66666666666669,0.0
500.0,368.0,1001.0,985.0,4.0,1.082842712474619,92.8,0.0
500.0,369.0,1004.0,1029.0,4.0,1.6957417329238151,112.8,0.0
500.0,370.0,1007.0,953.0,11.0,1.117851130197758,90.91666666666669,0.0
500.0,371.0,1021.0,1010.0,3.0,1.2071067811865477,91.25,0.0
500.0,372.0,1022.0,1034.0,3.0,1.3535533905932735,88.0,0.0
500.0,373.0,1028.0,1029.0,7.0,1.965168668967295,132.125,0.0
500.0,374.0,1030.0,1005.0,3.0,1.25,84.75,0.0
500.0,375.0,1033.0,1034.0,3.0,1.4571067811865477,91.25,0.0
500.0,376.0,1041.0,1012.0,4.0,1.282842712474619,94.8,0.0
500.0,377.0,1042.0,1125.0,13.0,1.0295866830266498,81.92857142857143,0.0
500.0,378.0,1060.0,971.0,16.0,1.2046299214481808,91.47058823529412,0.0
500.0,379.0,1061.0,1038.0,8.0,2.0262297752777543,155.0,0.0
500.0,380.0,1063.0,1078.0,2.0,1.1380711874576983,87.33333333333333,0.0
500.0,381.0,1065.0,1080.0,8.0,1.1111111111111112,93.77777777777776,0.0
500.0,382.0,1070.0,1027.0,6.0,2.562237832236989,132.71428571428572,0.0
500.0,383.0,1071.0,1043.0,4.0,1.247213595499958,129.4,0.0
500.0,384.0,1073.0,1130.0,8.0,4.55489312043464,184.88888888888889,0.0
500.0,385.0,1074.0,1049.0,4.0,1.0,91.0,0.0
500.0,386.0,1076.0,1055.0,8.0,1.1111111111111112,86.88888888888889,0.0
500.0,387.0,1077.0,1039.0,6.0,1.3786116485532691,104.42857142857144,0.0
500.0,388.0,1085.0,1064.0,7.0,1.2285533905932735,84.875,0.0
500.0,389.0,1086.0,1161.0,18.0,6.2578036687735725,179.0,0.0
500.0,390.0,1087.0,1125.0,11.0,1.2559223176554564,84.41666666666667,0.0
500.0,391.0,1088.0,1038.0,8.0,1.1571348402636774,106.88888888888889,0.0
500.0,392.0,1094.0,1116.0,3.0,1.7215873793431686,107.25,0.0
500.0,393.0,1097.0,1130.0,15.0,3.16893313419727,166.0625,0.0
500.0,394.0,1100.0,1089.0,2.0,1.0,90.0,0.0
500.0,395.0,1101.0,1078.0,11.0,1.1035533905932735,89.0,0.0
500.0,396.0,1102.0,1121.0,3.0,1.0,84.75,0.0
500.0,397.0,1103.0,1114.0,10.0,1.1500255945338986,95.9090909090909,0.0
500.0,398.0,1106.0,1214.0,22.0,1.328251151151502,95.08695652173913,0.0
500.0,399.0,1113.0,1121.0,4.0,1.0,88.0,0.0
500.0,400.0,1115.0,1046.0,10.0,1.0376557783975542,105.0,0.0
500.0,401.0,1117.0,1135.0,3.0,1.6625703849682212,125.75,0.0
500.0,402.0,1119.0,1163.0,9.0,1.182842712474619,92.2,0.0
500.0,403.0,1120.0,1127.0,2.0,1.0,87.33333333333333,0.0
500.0,404.0,1122.0,1082.0,6.0,1.2357545056961263,126.57142857142856,0.0
500.0,405.0,1126.0,1311.0,41.0,1.0591733660532991,87.71428571428571,0.0
500.0,406.0,1133.0,1137.0,5.0,1.235702260395516,108.5,0.0
500.0,407.0,1134.0,1129.0,4.0,1.647213595499958,106.2,0.0
500.0,408.0,1136.0,1127.0,2.0,1.0,86.0,0.0
500.0,409.0,1141.0,1159.0,4.0,1.365685424949238,117.6,0.0
500.0,410.0,1143.0,1140.0,6.0,1.9255298092312965,120.42857142857144,0.0
500.0,411.0,1144.0,1118.0,14.0,1.121895141649746,90.33333333333331,0.0
500.0,412.0,1145.0,1179.0,6.0,1.2020305089104422,85.57142857142857,0.0
500.0,413.0,1147.0,1132.0,3.0,1.3535533905932735,104.5,0.0
500.0,414.0,1150.0,1142.0,3.0,1.6035533905932735,111.25,0.0
500.0,415.0,1152.0,1162.0,3.0,1.1035533905932735,90.75,0.0
500.0,416.0,1153.0,1090.0,10.0,1.0376557783975542,86.9090909090909,0.0
500.0,417.0,1154.0,1148.0,3.0,1.3535533905932735,101.0,0.0
500.0,418.0,1156.0,1177.0,4.0,1.2,114.0,0.0
500.0,419.0,1158.0,1044.0,19.0,1.0621320343559644,85.25,0.0
500.0,420.0,1168.0,1159.0,3.0,1.6035533905932735,109.75,0.0
500.0,421.0,1169.0,1160.0,3.0,1.4571067811865477,116.75,0.0
500.0,422.0,1174.0,1008.0,29.0,1.2652472443079386,89.23333333333333,0.0
500.0,423.0,1178.0,1170.0,8.0,4.163314510897084,182.33333333333337,0.0
500.0,424.0,1180.0,1167.0,9.0,1.5414213562373096,91.9,0.0
500.0,425.0,1182.0,1223.0,10.0,4.827814246201441,179.54545454545453,0.0
500.0,426.0,1184.0,1312.0,26.0,1.3843779111566945,94.1851851851852,0.0
500.0,427.0,1185.0,1165.0,10.0,1.2038764261017532,102.0,0.0
500.0,428.0,1186.0,1083.0,19.0,1.132842712474619,94.2,0.0
500.0,429.0,1189.0,1197.0,2.0,1.2761423749153968,103.0,0.0
500.0,430.0,1190.0,1092.0,19.0,1.236067467586918,100.65,0.0
500.0,431.0,1191.0,1166.0,5.0,1.1666666666666667,98.16666666666669,0.0
500.0,432.0,1193.0,1208.0,7.0,1.1553300858899105,91.75,0.0
500.0,433.0,1194.0,1262.0,17.0,1.6190075346517194,113.0,0.0
500.0,434.0,1205.0,1167.0,7.0,1.176776695296637,89.625,0.0
500.0,435.0,1207.0,1197.0,2.0,1.0,100.33333333333331,0.0
500.0,436.0,1222.0,1240.0,3.0,1.7071067811865477,139.25,0.0
500.0,437.0,1229.0,1170.0,12.0,3.95192075026457,183.76923076923077,0.0
500.0,438.0,1231.0,1260.0,7.0,1.1035533905932735,88.875,0.0
500.0,439.0,1235.0,1388.0,28.0,1.4585462266993046,101.06896551724138,0.0
500.0,440.0,1244.0,1227.0,3.0,1.4125703849682212,89.25,0.0
500.0,441.0,1248.0,1338.0,20.0,1.1823060535593424,87.9047619047619,0.0
500.0,442.0,1249.0,1226.0,5.0,1.2750469233121475,94.66666666666669,0.0
500.0,443.0,1253.0,1270.0,3.0,1.4125703849682212,89.75,0.0
500.0,444.0,1254.0,1179.0,27.0,1.2489486695884693,88.64285714285714,0.0
500.0,445.0,1257.0,1233.0,6.0,1.1183467321065983,85.0,0.0
500.0,446.0,1265.0,1266.0,8.0,1.0460237291525665,88.66666666666667,0.0
500.0,447.0,1267.0,1252.0,3.0,2.118033988749895,135.5,0.0
500.0,448.0,1268.0,1240.0,11.0,1.9959037183015549,151.0,0.0
500.0,449.0,1269.0,1263.0,8.0,4.1361425190307965,189.77777777777777,0.0
500.0,450.0,1272.0,1250.0,4.0,1.165685424949238,91.6,0.0
500.0,451.0,1273.0,1241.0,13.0,1.450509699240376,98.85714285714286,0.0
500.0,452.0,1274.0,1280.0,4.0,1.282842712474619,91.2,0.0
500.0,453.0,1277.0,1327.0,27.0,1.263742011101794,96.28571428571428,0.0
500.0,454.0,1278.0,1223.0,12.0,4.977358975231561,175.69230769230768,0.0
500.0,455.0,1288.0,1301.0,4.0,1.165685424949238,87.2,0.0
500.0,456.0,1289.0,1296.0,2.0,1.1380711874576983,85.66666666666667,0.0
500.0,457.0,1291.0,1282.0,3.0,1.4125703849682212,102.5,0.0
500.0,458.0,1294.0,1374.0,15.0,1.051776695296637,81.25,0.0
500.0,459.0,1298.0,1296.0,7.0,1.051776695296637,87.0,0.0
500.0,460.0,1299.0,1292.0,2.0,1.1380711874576983,95.33333333333331,0.0
500.0,461.0,1300.0,1280.0,5.0,1.235702260395516,89.5,0.0
500.0,462.0,1305.0,1217.0,19.0,1.253553390593274,91.7,0.0
500.0,463.0,1310.0,1311.0,2.0,1.1380711874576983,91.66666666666669,0.0
500.0,464.0,1314.0,1313.0,11.0,1.956559055384923,144.58333333333334,0.0
500.0,465.0,1316.0,1287.0,8.0,1.2952060277213755,94.44444444444444,0.0
500.0,466.0,1319.0,1285.0,8.0,1.2031585694162432,89.88888888888889,0.0
500.0,467.0,1320.0,1337.0,3.0,1.3106601717798214,119.25,0.0
500.0,468.0,1321.0,1339.0,3.0,1.25,94.25,0.0
500.0,469.0,1323.0,1317.0,4.0,1.082842712474619,94.4,0.0
500.0,470.0,1324.0,1283.0,8.0,1.0460237291525665,84.66666666666667,0.0
500.0,471.0,1326.0,1340.0,3.0,1.25,84.5,0.0
500.0,472.0,1331.0,1368.0,7.0,1.3312851924841107,98.625,0.0
500.0,473.0,1334.0,1325.0,3.0,1.6035533905932735,97.75,0.0
500.0,474.0,1345.0,1295.0,9.0,1.182842712474619,94.9,0.0
500.0,475.0,1347.0,1285.0,12.0,1.1087856586440843,86.61538461538461,0.0
500.0,476.0,1348.0,1332.0,3.0,1.3535533905932735,90.0,0.0
500.0,477.0,1349.0,1344.0,5.0,1.0690355937288492,84.5,0.0
500.0,478.0,1353.0,1370.0,3.0,1.2071067811865477,96.75,0.0
500.0,479.0,1355.0,1337.0,3.0,1.3106601717798214,102.75,0.0
500.0,480.0,1356.0,1328.0,8.0,2.0143322449435512,151.22222222222223,0.0
500.0,481.0,1357.0,1364.0,2.0,1.1380711874576983,92.0,0.0
500.0,482.0,1358.0,1309.0,8.0,1.0460237291525665,88.77777777777777,0.0
500.0,483.0,1359.0,1408.0,12.0,1.23573039248046,95.15384615384616,0.0
500.0,484.0,1361.0,1303.0,10.0,1.4227528672611711,103.0,0.0
500.0,485.0,1363.0,1308.0,13.0,2.9559518292888565,154.64285714285714,0.0
500.0,486.0,1367.0,1350.0,3.0,1.1035533905932735,90.25,0.0
500.0,487.0,1369.0,1384.0,2.0,1.1380711874576983,90.0,0.0
500.0,488.0,1371.0,1354.0,3.0,1.7071067811865477,98.75,0.0
500.0,489.0,1373.0,1343.0,5.0,1.0690355937288492,86.16666666666667,0.0
500.0,490.0,1379.0,1372.0,2.0,1.1380711874576983,100.33333333333331,0.0
500.0,491.0,1380.0,1434.0,18.0,1.4845595118935229,105.78947368421052,0.0
500.0,492.0,1385.0,1360.0,14.0,1.082842712474619,93.06666666666666,0.0
500.0,493.0,1386.0,1372.0,2.0,1.2761423749153966,96.0,0.0
500.0,494.0,1387.0,1344.0,7.0,1.1553300858899105,84.625,0.0
500.0,495.0,1391.0,1352.0,8.0,1.2484519974999766,107.22222222222224,0.0
500.0,496.0,1392.0,1350.0,12.0,1.0637251634420148,86.92307692307692,0.0
500.0,497.0,1393.0,1376.0,3.0,1.1035533905932735,122.0,0.0
500.0,498.0,1394.0,1405.0,3.0,1.2071067811865477,98.25,0.0
500.0,499.0,1396.0,1293.0,18.0,1.188236380133762,93.89473684210526,0.0
500.0,500.0,1398.0,1377.0,5.0,1.304737854124365,109.33333333333331,0.0
500.0,501.0,1400.0,1395.0,2.0,1.0,88.0,0.0
500.0,502.0,1403.0,1402.0,3.0,1.3535533905932735,110.0,0.0
500.0,503.0,1406.0,1395.0,3.0,1.0,85.25,0.0
500.0,504.0,1407.0,1329.0,16.0,1.097075384698405,85.0,0.0
500.0,505.0,1410.0,1421.0,3.0,1.4571067811865477,107.0,0.0
500.0,506.0,1411.0,1389.0,6.0,1.2357545056961263,103.0,0.0
500.0,507.0,1412.0,1382.0,8.0,1.386523184957675,104.66666666666669,0.0
500.0,508.0,1414.0,1445.0,12.0,1.1274503268840292,85.0,0.0
500.0,509.0,1415.0,1416.0,2.0,1.1380711874576983,113.0,0.0
500.0,510.0,1417.0,1455.0,16.0,1.312571088175574,115.47058823529412,0.0
500.0,511.0,1418.0,1435.0,5.0,1.872677996249965,148.33333333333334,0.0
500.0,512.0,1419.0,1428.0,3.0,1.3535533905932735,115.75,0.0
500.0,513.0,1420.0,1431.0,10.0,1.0753115567951084,90.8181818181818,0.0
500.0,514.0,1425.0,1360.0,14.0,1.0552284749830794,90.73333333333332,0.0
500.0,515.0,1426.0,1401.0,8.0,1.1840949166102643,108.0,0.0
500.0,516.0,1427.0,1464.0,10.0,1.0376557783975542,88.72727272727273,0.0
500.0,517.0,1430.0,1381.0,14.0,1.0666666666666669,83.13333333333334,0.0
500.0,518.0,1433.0,1404.0,8.0,1.0,87.22222222222223,0.0
500.0,519.0,1436.0,1365.0,17.0,1.2587141249717988,91.77777777777776,0.0
500.0,520.0,1441.0,1437.0,3.0,1.25,94.5,0.0
500.0,521.0,1442.0,1429.0,7.0,1.125,91.375,0.0
500.0,522.0,1443.0,1451.0,2.0,1.1380711874576983,104.0,0.0
500.0,523.0,1446.0,1439.0,9.0,1.1242640687119283,99.5,0.0
500.0,524.0,1447.0,1448.0,6.0,1.6643259342675552,122.57142857142856,0.0
500.0,525.0,1453.0,1448.0,4.0,1.941640786499874,128.0,0.0
500.0,526.0,1454.0,1483.0,18.0,1.7379953911307435,146.26315789473685,0.0
500.0,527.0,1456.0,1458.0,3.0,1.5590169943749477,148.5,0.0
500.0,528.0,1459.0,1477.0,4.0,1.2,91.2,0.0
500.0,529.0,1460.0,1452.0,2.0,1.60947570824873,88.0,0.0
500.0,530.0,1461.0,1409.0,15.0,1.6446067811865477,102.5,0.0
500.0,531.0,1463.0,1481.0,6.0,1.2357545056961263,94.71428571428572,0.0
500.0,532.0,1466.0,1452.0,3.0,1.3535533905932735,85.25,0.0
500.0,533.0,1468.0,1497.0,9.0,1.3242640687119285,87.1,0.0
500.0,534.0,1470.0,1485.0,6.0,1.2357545056961263,87.28571428571429,0.0
500.0,535.0,1471.0,1439.0,9.0,1.6714776642118865,109.7,0.0
500.0,536.0,1472.0,1462.0,2.0,1.1380711874576983,130.66666666666666,0.0
500.0,537.0,1475.0,1479.0,7.0,1.051776695296637,91.125,0.0
500.0,538.0,1476.0,1488.0,5.0,1.0690355937288492,87.33333333333333,0.0
500.0,539.0,1480.0,1489.0,3.0,1.1035533905932735,88.25,0.0
500.0,540.0,1482.0,1474.0,3.0,1.4125703849682212,106.0,0.0
500.0,541.0,1487.0,1467.0,6.0,1.8326324463923132,150.42857142857142,0.0
500.0,542.0,1492.0,1484.0,19.0,1.5978708664619077,122.4,0.0
500.0,543.0,1496.0,1484.0,5.0,1.8834271799576283,126.5,0.0
500.0,544.0,1507.0,1504.0,3.0,1.25,99.0,0.0
500.0,545.0,1508.0,1515.0,3.0,1.0,78.25,0.0
500.0,546.0,1510.0,1522.0,3.0,1.1035533905932735,82.5,0.0
500.0,547.0,1511.0,1506.0,4.0,1.082842712474619,85.0,0.0
500.0,548.0,1516.0,1512.0,4.0,1.165685424949238,130.2,0.0
500.0,549.0,1517.0,1525.0,4.0,1.0,83.8,0.0
500.0,550.0,1518.0,1515.0,9.0,1.0414213562373096,86.1,0.0
500.0,551.0,1521.0,1546.0,9.0,1.182842712474619,85.7,0.0
500.0,552.0,1523.0,1503.0,9.0,1.206449510224598,119.1,0.0
500.0,553.0,1527.0,1538.0,9.0,1.4,89.4,0.0
500.0,554.0,1528.0,1535.0,12.0,1.23573039248046,91.92307692307692,0.0
500.0,555.0,1529.0,1603.0,27.0,1.2341553280751445,79.82142857142857,0.0
500.0,556.0,1530.0,1559.0,11.0,1.0345177968644246,93.91666666666669,0.0
500.0,557.0,1532.0,1567.0,16.0,1.1806510477567926,95.82352941176472,0.0
500.0,558.0,1537.0,1549.0,5.0,1.4023689270621826,93.5,0.0
500.0,559.0,1539.0,1589.0,16.0,1.5781427720438936,82.94117647058823,0.0
500.0,560.0,1540.0,1545.0,2.0,1.1380711874576983,98.66666666666669,0.0
500.0,561.0,1547.0,1571.0,9.0,1.165685424949238,85.9,0.0
500.0,562.0,1552.0,1595.0,11.0,1.2559223176554564,97.75,0.0
500.0,563.0,1555.0,1538.0,7.0,1.801776695296637,91.0,0.0
500.0,564.0,1561.0,1564.0,2.0,1.0,85.66666666666667,0.0
500.0,565.0,1563.0,1560.0,12.0,1.158807315557383,95.92307692307692,0.0
500.0,566.0,1565.0,1657.0,25.0,1.363433515888316,93.26923076923076,0.0
500.0,567.0,1568.0,1548.0,6.0,1.4969583806598676,89.85714285714286,0.0
500.0,568.0,1569.0,1599.0,7.0,1.051776695296637,82.25,0.0
500.0,569.0,1570.0,1571.0,10.0,1.0376557783975542,78.45454545454545,0.0
500.0,570.0,1572.0,1588.0,5.0,1.0690355937288492,82.16666666666667,0.0
500.0,571.0,1573.0,1609.0,13.0,1.248479190329934,91.78571428571428,0.0
500.0,572.0,1575.0,1584.0,3.0,1.4571067811865477,94.0,0.0
500.0,573.0,1577.0,1585.0,12.0,1.1274503268840292,90.3846153846154,0.0
500.0,574.0,1580.0,1562.0,4.0,1.365685424949238,86.8,0.0
500.0,575.0,1582.0,1597.0,3.0,1.2071067811865477,87.25,0.0
500.0,576.0,1586.0,1579.0,3.0,1.5590169943749477,105.25,0.0
500.0,577.0,1587.0,1600.0,2.0,1.0,83.0,0.0
500.0,578.0,1591.0,1578.0,5.0,1.4417135899788145,123.16666666666669,0.0
500.0,579.0,1593.0,1622.0,7.0,1.5088834764831844,96.25,0.0
500.0,580.0,1596.0,1616.0,5.0,1.1380711874576983,83.83333333333333,0.0
500.0,581.0,1598.0,1599.0,2.0,1.1380711874576983,86.66666666666667,0.0
500.0,582.0,1601.0,1600.0,6.0,1.0,84.85714285714286,0.0
500.0,583.0,1604.0,1620.0,5.0,1.0,84.16666666666667,0.0
500.0,584.0,1605.0,1643.0,13.0,1.564249638329405,104.85714285714286,0.0
500.0,585.0,1608.0,1641.0,11.0,1.186886723926607,93.41666666666669,0.0
500.0,586.0,1611.0,1717.0,25.0,1.2068539846627209,87.53846153846153,0.0
500.0,587.0,1612.0,1616.0,2.0,1.1380711874576983,88.66666666666667,0.0
500.0,588.0,1613.0,1628.0,3.0,1.1035533905932735,99.0,0.0
500.0,589.0,1615.0,1679.0,16.0,1.0974620146760223,88.6470588235294,0.0
500.0,590.0,1623.0,1663.0,17.0,1.2587141249717988,83.94444444444444,0.0
500.0,591.0,1624.0,1658.0,7.0,1.125,85.625,0.0
500.0,592.0,1627.0,1638.0,3.0,1.1035533905932735,105.0,0.0
500.0,593.0,1637.0,1626.0,3.0,1.6625703849682212,128.0,0.0
500.0,594.0,1646.0,1705.0,19.0,1.506778145705573,96.8,0.0
500.0,595.0,1647.0,1685.0,16.0,1.267633910381444,93.70588235294116,0.0
500.0,596.0,1650.0,1680.0,11.0,1.1523689270621824,84.58333333333333,0.0
500.0,597.0,1655.0,1630.0,5.0,1.4417135899788145,109.0,0.0
500.0,598.0,1666.0,1631.0,8.0,1.3602934096799206,104.88888888888889,0.0
500.0,599.0,1668.0,1649.0,5.0,1.3737734478532142,92.66666666666669,0.0
500.0,600.0,1669.0,1680.0,3.0,1.3535533905932735,97.0,0.0
500.0,601.0,1672.0,1636.0,9.0,1.1,86.9,0.0
500.0,602.0,1676.0,1723.0,12.0,1.172510822086099,83.07692307692308,0.0
500.0,603.0,1686.0,1751.0,15.0,1.1549192915386923,86.9375,0.0
500.0,604.0,1687.0,1675.0,6.0,1.0591733660532994,91.0,0.0
500.0,605.0,1689.0,1716.0,7.0,1.051776695296637,85.5,0.0
500.0,606.0,1692.0,1757.0,14.0,1.3333333333333333,96.93333333333334,0.0
500.0,607.0,1694.0,1678.0,6.0,1.31943828249997,100.42857142857144,0.0
500.0,608.0,1700.0,1642.0,15.0,1.1031425962420554,92.625,0.0
500.0,609.0,1706.0,1705.0,16.0,1.429831517021486,99.47058823529412,0.0
500.0,610.0,1708.0,1709.0,3.0,1.1035533905932735,84.75,0.0
500.0,611.0,1710.0,1695.0,3.0,1.4125703849682212,102.0,0.0
500.0,612.0,1712.0,1735.0,3.0,1.6625703849682212,100.0,0.0
500.0,613.0,1718.0,1737.0,3.0,1.1035533905932735,83.0,0.0
500.0,614.0,1719.0,1703.0,2.0,1.1380711874576983,80.66666666666667,0.0
500.0,615.0,1722.0,1799.0,17.0,1.4329120646446576,97.66666666666669,0.0
500.0,616.0,1726.0,1702.0,6.0,1.0,83.14285714285714,0.0
500.0,617.0,1728.0,1671.0,13.0,1.3076525563832333,99.0,0.0
500.0,618.0,1730.0,1716.0,5.0,1.0690355937288492,89.83333333333333,0.0
500.0,619.0,1732.0,1801.0,14.0,1.0552284749830794,85.4,0.0
500.0,620.0,1733.0,1660.0,17.0,1.2587141249717988,96.66666666666669,0.0
500.0,621.0,1734.0,1711.0,3.0,1.1035533905932735,97.25,0.0
500.0,622.0,1736.0,1701.0,5.0,1.0690355937288492,98.5,0.0
500.0,623.0,1738.0,1720.0,3.0,1.0,100.25,0.0
500.0,624.0,1741.0,1679.0,17.0,1.1380711874576983,87.22222222222223,0.0
500.0,625.0,1742.0,1713.0,5.0,1.2750469233121475,102.66666666666669,0.0
500.0,626.0,1744.0,1723.0,4.0,1.365685424949238,91.6,0.0
500.0,627.0,1750.0,1804.0,24.0,1.082842712474619,86.6,0.0
500.0,628.0,1753.0,1798.0,8.0,1.589681754373918,120.55555555555556,0.0
500.0,629.0,1755.0,1729.0,7.0,1.4348385830773844,98.0,0.0
500.0,630.0,1762.0,1809.0,11.0,1.4571067811865477,120.66666666666669,0.0
500.0,631.0,1763.0,1784.0,3.0,1.0,84.5,0.0
500.0,632.0,1766.0,1743.0,7.0,1.176776695296637,87.25,0.0
500.0,633.0,1771.0,1786.0,2.0,1.1380711874576983,93.33333333333331,0.0
500.0,634.0,1773.0,1748.0,5.0,1.235702260395516,103.66666666666669,0.0
500.0,635.0,1774.0,1743.0,7.0,1.176776695296637,89.375,0.0
500.0,636.0,1777.0,1778.0,2.0,1.1380711874576983,87.33333333333333,0.0
500.0,637.0,1779.0,1826.0,11.0,1.4708567949894071,91.58333333333331,0.0
500.0,638.0,1781.0,1739.0,8.0,1.2491822985688097,92.77777777777776,0.0
500.0,639.0,1783.0,1791.0,2.0,1.1380711874576983,87.33333333333333,0.0
500.0,640.0,1789.0,1775.0,3.0,1.3535533905932735,107.0,0.0
500.0,641.0,1790.0,1829.0,13.0,1.2780658733565835,93.5,0.0
500.0,642.0,1794.0,1836.0,13.0,1.1183467321065987,83.14285714285714,0.0
500.0,643.0,1795.0,1776.0,3.0,1.1035533905932735,94.0,0.0
500.0,644.0,1796.0,1812.0,6.0,1.5714285714285714,119.71428571428572,0.0
500.0,645.0,1802.0,1791.0,2.0,1.1380711874576983,89.33333333333333,0.0
500.0,646.0,1803.0,1853.0,15.0,1.1294417382415922,89.6875,0.0
500.0,647.0,1806.0,1690.0,24.0,1.0497056274847716,85.12,0.0
500.0,648.0,1819.0,1714.0,25.0,1.3644610061212743,101.3076923076923,0.0
500.0,649.0,1820.0,1831.0,10.0,1.0753115567951084,83.54545454545455,0.0
500.0,650.0,1821.0,1810.0,3.0,1.2071067811865477,97.0,0.0
500.0,651.0,1823.0,1793.0,8.0,1.0460237291525665,86.44444444444444,0.0
500.0,652.0,1827.0,1770.0,14.0,1.0552284749830794,84.13333333333334,0.0
500.0,653.0,1833.0,1832.0,6.0,1.0591733660532994,92.85714285714286,0.0
500.0,654.0,1834.0,1797.0,11.0,1.0345177968644246,80.41666666666667,0.0
500.0,655.0,1838.0,1901.0,13.0,1.4209230162137263,98.92857142857144,0.0
500.0,656.0,1839.0,1868.0,5.0,1.4714045207910316,102.66666666666669,0.0
500.0,657.0,1843.0,1856.0,3.0,1.4125703849682212,90.0,0.0
500.0,658.0,1846.0,1811.0,9.0,1.1,96.4,0.0
500.0,659.0,1850.0,1906.0,13.0,1.2780658733565835,91.85714285714286,0.0
500.0,660.0,1854.0,1902.0,10.0,1.4980644240562797,96.72727272727272,0.0
500.0,661.0,1855.0,1841.0,3.0,1.0,86.5,0.0
500.0,662.0,1857.0,1844.0,3.0,1.25,91.25,0.0
500.0,663.0,1865.0,1915.0,13.0,1.218892507303284,90.14285714285714,0.0
500.0,664.0,1866.0,1876.0,3.0,1.7071067811865477,128.25,0.0
500.0,665.0,1867.0,1895.0,7.0,1.2062851924841107,95.625,0.0
500.0,666.0,1869.0,1878.0,8.0,1.5634519790961638,97.11111111111111,0.0
500.0,667.0,1873.0,1848.0,6.0,1.3448876517675852,94.0,0.0
500.0,668.0,1884.0,1893.0,9.0,1.2242640687119286,90.6,0.0
500.0,669.0,1886.0,1862.0,5.0,1.0,87.5,0.0
500.0,670.0,1887.0,1864.0,5.0,1.0690355937288492,96.83333333333331,0.0
500.0,671.0,1888.0,1875.0,3.0,1.3535533905932735,93.5,0.0
500.0,672.0,1889.0,1931.0,15.0,1.2178300858899107,92.75,0.0
500.0,673.0,1896.0,1822.0,17.0,1.3734082973187975,95.0,0.0
500.0,674.0,1897.0,1872.0,7.0,1.426776695296637,116.625,0.0
500.0,675.0,1898.0,1883.0,4.0,1.0,95.0,0.0
500.0,676.0,1899.0,1916.0,9.0,1.2650281539872883,102.4,0.0
500.0,677.0,1903.0,1882.0,5.0,1.2750469233121475,104.5,0.0
500.0,678.0,1904.0,1927.0,6.0,1.2020305089104422,94.57142857142856,0.0
500.0,679.0,1908.0,1878.0,8.0,1.0460237291525665,81.0,0.0
500.0,680.0,1911.0,1930.0,4.0,1.165685424949238,89.8,0.0
500.0,681.0,1920.0,1885.0,9.0,1.282842712474619,85.0,0.0
500.0,682.0,1924.0,1858.0,16.0,1.298298106580322,108.0,0.0
500.0,683.0,1925.0,1919.0,3.0,1.3535533905932735,89.0,0.0
500.0,684.0,1932.0,1923.0,4.0,1.082842712474619,94.8,0.0
500.0,685.0,1934.0,1881.0,13.0,1.1770506189013623,90.35714285714286,0.0
500.0,686.0,1937.0,1944.0,4.0,1.082842712474619,97.2,0.0
500.0,687.0,1940.0,1948.0,7.0,1.1035533905932735,85.875,0.0
500.0,688.0,1945.0,1999.0,9.0,1.1650281539872889,95.5,0.0
500.0,689.0,1946.0,1973.0,5.0,1.608380256645481,94.83333333333331,0.0
500.0,690.0,1949.0,1967.0,4.0,1.3300563079745769,87.0,0.0
500.0,691.0,1951.0,2000.0,8.0,1.32143580299913,95.11111111111111,0.0
500.0,692.0,1959.0,1960.0,3.0,1.6625703849682212,181.25,0.0
500.0,693.0,1962.0,1986.0,5.0,1.1666666666666667,85.0,0.0
500.0,694.0,1975.0,2025.0,9.0,1.2242640687119286,101.0,0.0
500.0,695.0,1976.0,1923.0,12.0,1.191175490326044,86.15384615384616,0.0
500.0,696.0,1977.0,2008.0,5.0,1.0690355937288492,88.33333333333333,0.0
500.0,697.0,1978.0,1948.0,5.0,1.304737854124365,96.33333333333331,0.0
500.0,698.0,1979.0,1942.0,7.0,1.051776695296637,93.0,0.0
500.0,699.0,1988.0,1965.0,7.0,1.2795084971874735,102.0,0.0
500.0,700.0,1990.0,1963.0,7.0,1.5088834764831844,97.375,0.0
500.0,701.0,1993.0,2031.0,6.0,1.4377850146065685,98.42857142857144,0.0
500.0,702.0,2002.0,2099.0,28.0,1.3629969632614205,95.13793103448276,0.0
500.0,703.0,2004.0,2019.0,3.0,1.3535533905932735,92.75,0.0
500.0,704.0,2006.0,1953.0,11.0,1.4624813730403794,105.83333333333331,0.0
500.0,705.0,2013.0,1952.0,10.0,1.1506231135902163,91.1818181818182,0.0
500.0,706.0,2017.0,2041.0,3.0,1.25,90.5,0.0
500.0,707.0,2018.0,2003.0,3.0,1.5590169943749477,143.5,0.0
500.0,708.0,2020.0,1981.0,7.0,1.2795084971874735,131.75,0.0
500.0,709.0,2026.0,2042.0,5.0,1.1380711874576983,86.66666666666667,0.0
500.0,710.0,2033.0,2032.0,3.0,1.1035533905932735,86.5,0.0
500.0,711.0,2039.0,2007.0,9.0,1.248528137423857,95.2,0.0
500.0,712.0,2046.0,2097.0,8.0,1.3142696805273544,118.66666666666669,0.0
500.0,713.0,2048.0,2032.0,2.0,1.1380711874576983,83.33333333333333,0.0
500.0,714.0,2050.0,2030.0,3.0,1.8696771661547689,169.75,0.0
